timestamp,psn,pca_eig0,pca_eig1,pca_eig2,pca_eig3,pca_eig4
2017-10-05 12:30:00,41,0.478,3.006,-0.928,-1.763,-0.958
2017-10-05 12:40:00,41,0.499,2.874,-0.978,-1.721,-0.843
2017-10-05 12:50:00,41,0.42,2.935,-1.013,-1.771,-0.97
2017-10-05 13:00:00,41,0.299,2.954,-0.978,-1.757,-1.021
2017-10-05 13:10:00,41,0.315,2.67,-0.977,-1.706,-1.085
2017-10-05 13:20:00,41,0.265,2.493,-0.947,-1.7,-0.956
2017-10-05 13:30:00,41,0.414,2.942,-0.925,-1.564,-1.083
2017-10-05 13:40:00,41,0.424,2.97,-1.107,-1.745,-1.136
2017-10-05 13:50:00,41,0.387,2.971,-0.99,-1.649,-0.966
2017-10-05 14:00:00,41,0.401,2.924,-1.0,-1.667,-1.041
2017-10-05 14:10:00,41,0.392,3.062,-1.155,-1.861,-1.227
2017-10-05 14:20:00,41,0.332,2.916,-1.147,-1.773,-1.185
2017-10-05 14:30:00,41,0.288,2.541,-0.815,-1.584,-0.945
2017-10-05 14:40:00,41,0.324,3.087,-1.163,-1.828,-1.366
2017-10-05 14:50:00,41,0.418,2.383,-0.606,-1.563,-0.954
2017-10-05 15:00:00,41,0.444,2.818,-0.905,-1.684,-1.361
2017-10-05 15:10:00,41,0.324,2.585,-0.874,-1.521,-1.357
2017-10-05 15:20:00,41,0.389,2.708,-0.71,-1.184,-1.366
2017-10-05 15:30:00,41,0.498,2.837,-0.821,-1.182,-1.63
2017-10-05 15:40:00,41,0.396,2.841,-0.894,-1.275,-1.606
2017-10-05 15:50:00,41,0.424,2.714,-0.686,-0.873,-1.659
2017-10-05 16:00:00,41,0.424,2.742,-0.626,-0.666,-1.745
2017-10-05 16:10:00,41,0.509,2.893,-0.596,-0.633,-1.762
2017-10-05 16:20:00,41,0.434,2.449,-0.291,-0.424,-1.351
2017-10-05 16:30:00,41,0.611,2.894,-0.375,-0.294,-1.615
2017-10-05 16:40:00,41,0.625,3.122,-0.455,-0.192,-1.833
2017-10-05 16:50:00,41,0.527,2.571,-0.231,-0.066,-1.51
2017-10-05 17:00:00,41,0.634,2.931,-0.27,0.065,-1.551
2017-10-05 17:10:00,41,0.702,3.042,-0.394,0.021,-1.812
2017-10-05 17:20:00,41,0.551,2.72,-0.178,0.237,-1.585
2017-10-05 17:30:00,41,0.56,3.231,-0.565,0.169,-1.721
2017-10-05 17:40:00,41,0.495,2.992,-0.249,0.376,-1.482
2017-10-05 17:50:00,41,0.5,3.233,-0.39,0.351,-1.668
2017-10-05 18:00:00,41,0.488,3.161,-0.195,0.569,-1.599
2017-10-05 18:10:00,41,0.511,3.074,-0.087,0.683,-1.455
2017-10-05 18:20:00,41,0.498,2.939,-0.025,0.722,-1.464
2017-10-05 18:30:00,41,0.555,3.366,-0.245,0.639,-1.688
2017-10-05 18:40:00,41,0.605,3.21,-0.252,0.649,-1.579
2017-10-05 18:50:00,41,0.504,3.189,-0.162,0.646,-1.612
2017-10-05 19:00:00,41,0.435,3.112,-0.026,0.814,-1.581
2017-10-05 19:10:00,41,0.523,2.967,-0.06,0.858,-1.619
2017-10-05 19:20:00,41,0.402,2.927,0.093,0.913,-1.407
2017-10-05 19:30:00,41,0.614,3.319,-0.176,0.817,-1.605
2017-10-05 19:40:00,41,0.479,3.248,-0.103,0.804,-1.664
2017-10-05 19:50:00,41,0.49,3.039,0.08,1.033,-1.552
2017-10-05 20:00:00,41,0.497,3.228,0.038,0.913,-1.578
2017-10-05 20:10:00,41,0.553,3.198,-0.025,0.94,-1.593
2017-10-05 20:20:00,41,0.548,3.209,-0.043,0.944,-1.66
2017-10-05 20:30:00,41,0.52,3.216,-0.115,0.873,-1.757
2017-10-05 20:40:00,41,0.584,3.359,-0.121,0.865,-1.668
2017-10-05 20:50:00,41,0.554,3.123,-0.03,0.976,-1.453
2017-10-05 21:00:00,41,0.481,3.214,-0.102,0.779,-1.593
2017-10-05 21:10:00,41,0.49,3.246,-0.207,0.778,-1.684
2017-10-05 21:20:00,41,0.519,3.127,0.045,0.95,-1.549
2017-10-05 21:30:00,41,0.561,3.277,-0.191,0.81,-1.621
2017-10-05 21:40:00,41,0.556,3.201,-0.039,0.869,-1.609
2017-10-05 21:50:00,41,0.574,3.198,-0.164,0.845,-1.685
2017-10-05 22:00:00,41,0.519,3.155,-0.036,0.865,-1.584
2017-10-05 22:10:00,41,0.542,3.238,-0.198,0.828,-1.674
2017-10-05 22:20:00,41,0.483,2.899,0.097,1.028,-1.387
2017-10-05 22:30:00,41,0.6,3.218,-0.099,0.865,-1.619
2017-10-05 22:40:00,41,0.55,2.978,0.068,1.054,-1.409
2017-10-05 22:50:00,41,0.528,3.009,0.067,1.009,-1.563
2017-10-05 23:00:00,41,0.618,3.473,-0.166,0.875,-1.692
2017-10-05 23:10:00,41,0.555,3.303,-0.072,0.968,-1.604
2017-10-05 23:20:00,41,0.547,3.197,0.006,1.018,-1.667
2017-10-05 23:30:00,41,0.514,3.104,0.158,1.119,-1.485
2017-10-05 23:40:00,41,0.576,3.446,-0.081,0.845,-1.706
2017-10-05 23:50:00,41,0.534,3.108,0.104,1.09,-1.511
2017-10-06 00:00:00,41,0.624,3.274,0.072,1.084,-1.603
2017-10-06 00:10:00,41,0.574,3.157,0.044,1.065,-1.56
2017-10-06 00:20:00,41,0.576,3.389,-0.003,0.934,-1.616
2017-10-06 00:30:00,41,0.655,3.489,-0.069,0.906,-1.684
2017-10-06 00:40:00,41,0.624,3.358,-0.2,0.837,-1.722
2017-10-06 00:50:00,41,0.699,3.404,-0.115,0.888,-1.621
2017-10-06 01:00:00,41,0.633,3.244,-0.001,1.0,-1.554
2017-10-06 01:10:00,41,0.578,3.257,0.036,1.014,-1.567
2017-10-06 01:20:00,41,0.64,3.409,-0.107,0.981,-1.659
2017-10-06 01:30:00,41,0.658,3.321,0.09,1.103,-1.609
2017-10-06 01:40:00,41,0.667,3.249,0.172,1.224,-1.608
2017-10-06 01:50:00,41,0.652,3.37,0.171,1.234,-1.565
2017-10-06 02:00:00,41,0.619,3.241,-0.009,1.117,-1.55
2017-10-06 02:10:00,41,0.727,3.525,-0.079,1.039,-1.799
2017-10-06 02:20:00,41,0.591,3.336,-0.013,1.013,-1.648
2017-10-06 02:30:00,41,0.639,3.356,0.237,1.282,-1.538
2017-10-06 02:40:00,41,0.688,3.292,0.113,1.219,-1.633
2017-10-06 02:50:00,41,0.568,3.147,0.154,1.083,-1.529
2017-10-06 03:00:00,41,0.547,3.159,-0.012,1.015,-1.621
2017-10-06 03:10:00,41,0.712,3.339,0.125,1.24,-1.633
2017-10-06 03:20:00,41,0.652,3.321,0.133,1.217,-1.666
2017-10-06 03:30:00,41,0.601,3.167,0.076,1.037,-1.65
2017-10-06 03:40:00,41,0.688,3.437,-0.087,0.912,-1.697
2017-10-06 03:50:00,41,0.679,3.443,-0.111,0.808,-1.576
2017-10-06 04:00:00,41,0.692,3.298,-0.167,0.767,-1.601
2017-10-06 04:10:00,41,0.601,3.192,0.14,0.999,-1.536
2017-10-06 04:20:00,41,0.641,3.196,-0.21,0.802,-1.7
2017-10-06 04:30:00,41,0.673,3.328,0.096,1.095,-1.606
2017-10-06 04:40:00,41,0.689,3.354,0.04,1.075,-1.707
2017-10-06 04:50:00,41,0.588,3.178,0.107,1.217,-1.632
2017-10-06 05:00:00,41,0.578,3.176,0.221,1.193,-1.547
2017-10-06 05:10:00,41,0.534,3.181,0.138,1.18,-1.548
2017-10-06 05:20:00,41,0.505,3.189,0.183,1.213,-1.683
2017-10-06 05:30:00,41,0.643,3.559,-0.175,0.956,-1.798
2017-10-06 05:40:00,41,0.703,3.543,0.082,1.144,-1.725
2017-10-06 05:50:00,41,0.671,3.337,0.074,1.291,-1.657
2017-10-06 06:00:00,41,0.592,3.216,0.111,1.206,-1.67
2017-10-06 06:10:00,41,0.645,3.442,0.099,1.269,-1.804
2017-10-06 06:20:00,41,0.684,3.453,-0.008,1.227,-1.758
2017-10-06 06:30:00,41,0.718,3.277,0.216,1.208,-1.584
2017-10-06 06:40:00,41,0.714,3.587,-0.107,0.964,-1.82
2017-10-06 06:50:00,41,0.626,3.442,0.015,0.954,-1.695
2017-10-06 07:00:00,41,0.61,3.354,0.097,1.026,-1.53
2017-10-06 07:10:00,41,0.804,3.456,0.061,0.984,-1.622
2017-10-06 07:20:00,41,0.727,3.554,-0.06,0.909,-1.783
2017-10-06 07:30:00,41,0.749,3.539,0.033,0.862,-1.641
2017-10-06 07:40:00,41,0.736,3.16,0.231,0.924,-1.273
2017-10-06 07:50:00,41,0.71,3.258,0.046,0.766,-1.365
2017-10-06 08:00:00,41,4.917,-1.212,1.15,-0.053,-1.787
2017-10-06 08:10:00,41,7.265,-5.02,1.991,-1.034,-0.88
2017-10-06 08:20:00,41,7.343,-5.159,1.628,-1.452,-0.852
2017-10-06 08:30:00,41,7.549,-5.122,1.632,-1.386,-0.868
2017-10-06 08:40:00,41,7.436,-5.341,1.49,-1.587,-0.854
2017-10-06 08:50:00,41,7.353,-5.176,1.685,-1.49,-0.676
2017-10-06 09:00:00,41,7.2,-5.3,1.323,-1.659,-0.916
2017-10-06 09:10:00,41,7.385,-5.249,1.711,-1.598,-0.716
2017-10-06 09:20:00,41,7.381,-5.386,1.388,-1.909,-0.455
2017-10-06 09:30:00,41,6.939,-5.062,1.386,-2.042,-0.649
2017-10-06 09:40:00,41,6.848,-4.91,1.445,-2.13,-0.783
2017-10-06 09:50:00,41,6.675,-4.799,1.293,-2.272,-0.816
2017-10-06 10:00:00,41,6.543,-4.929,1.24,-2.513,-0.513
2017-10-06 10:10:00,41,6.711,-4.83,1.125,-2.687,-0.502
2017-10-06 10:20:00,41,6.466,-4.736,1.215,-2.658,-0.434
2017-10-06 10:30:00,41,6.307,-4.822,0.921,-2.828,-0.888
2017-10-06 10:40:00,41,6.508,-4.954,0.84,-2.913,-0.812
2017-10-06 10:50:00,41,6.375,-4.853,0.93,-2.817,-0.78
2017-10-06 11:00:00,41,6.15,-4.612,0.991,-2.864,-0.678
2017-10-06 11:10:00,41,6.332,-4.578,0.913,-2.954,-0.83
2017-10-06 11:20:00,41,6.212,-4.497,0.933,-2.953,-0.614
2017-10-06 11:30:00,41,6.238,-4.669,0.863,-2.827,-0.555
2017-10-06 11:40:00,41,6.546,-4.983,1.096,-2.606,-0.945
2017-10-06 11:50:00,41,6.846,-5.186,1.102,-2.504,-0.666
2017-10-06 12:00:00,41,6.67,-5.016,1.091,-2.463,-0.713
2017-10-06 12:10:00,41,7.014,-5.028,1.24,-2.545,-1.121
2017-10-06 12:20:00,41,7.265,-5.252,1.261,-2.424,-1.086
2017-10-06 12:30:00,41,7.088,-5.127,1.241,-2.239,-0.998
2017-10-06 12:40:00,41,6.968,-5.033,1.285,-2.222,-1.083
2017-10-06 12:50:00,41,7.118,-5.094,1.241,-2.459,-1.173
2017-10-06 13:00:00,41,7.128,-5.084,1.221,-2.547,-0.994
2017-10-06 13:10:00,41,6.781,-4.965,1.162,-2.656,-0.899
2017-10-06 14:10:00,41,7.507,-4.755,2.196,0.297,-0.979
2017-10-06 14:20:00,41,7.777,-4.659,2.039,-0.731,-0.666
2017-10-06 14:30:00,41,7.993,-4.775,1.961,-1.003,-0.335
2017-10-06 14:40:00,41,7.664,-4.775,2.0,-0.923,-0.496
2017-10-06 14:50:00,41,8.03,-5.229,1.66,-1.324,-0.555
2017-10-06 15:00:00,41,7.707,-5.149,1.653,-1.263,-0.599
2017-10-06 15:10:00,41,7.623,-5.032,1.861,-1.143,-0.42
2017-10-06 15:20:00,41,7.615,-4.961,1.733,-1.29,-0.499
2017-10-06 15:30:00,41,7.65,-4.994,1.823,-1.328,-0.363
2017-10-06 15:40:00,41,7.473,-5.03,1.505,-1.553,-0.578
2017-10-06 15:50:00,41,7.62,-4.993,1.739,-1.438,-0.38
2017-10-06 16:00:00,41,7.716,-5.095,1.851,-1.348,-0.365
2017-10-06 16:10:00,41,1.043,3.198,-0.309,-0.07,-0.982
2017-10-06 16:20:00,41,0.685,3.084,-0.013,0.836,-1.847
2017-10-06 16:30:00,41,0.776,3.068,0.297,1.295,-1.529
2017-10-06 16:40:00,41,0.888,3.074,0.526,1.53,-1.212
2017-10-06 16:50:00,41,0.728,3.214,0.27,1.39,-1.147
2017-10-06 17:00:00,41,0.787,3.113,0.307,1.451,-1.045
2017-10-06 17:10:00,41,0.778,3.147,0.252,1.274,-1.084
2017-10-06 17:20:00,41,0.837,3.559,0.129,1.185,-1.27
2017-10-06 17:30:00,41,0.805,2.985,0.426,1.433,-1.015
2017-10-06 17:40:00,41,0.745,3.004,0.272,1.383,-1.038
2017-10-06 17:50:00,41,0.852,3.308,0.103,1.224,-1.196
2017-10-06 18:00:00,41,0.825,3.013,0.356,1.384,-0.896
2017-10-06 18:10:00,41,0.841,3.16,0.196,1.197,-0.996
2017-10-06 18:20:00,41,0.899,3.53,0.06,1.091,-1.186
2017-10-06 18:30:00,41,0.867,3.357,0.178,0.993,-0.899
2017-10-06 18:40:00,41,0.839,3.244,0.003,0.632,-0.899
2017-10-06 18:50:00,41,0.885,3.312,-0.173,0.373,-0.92
2017-10-06 19:00:00,41,0.879,3.31,-0.267,0.325,-1.0
2017-10-06 19:10:00,41,0.871,3.316,-0.173,0.443,-0.888
2017-10-06 19:20:00,41,0.886,3.222,-0.174,0.236,-0.834
2017-10-06 19:30:00,41,0.912,3.152,-0.196,0.275,-0.76
2017-10-06 19:40:00,41,0.846,3.274,-0.251,0.35,-1.074
2017-10-06 19:50:00,41,0.712,3.002,0.086,0.646,-0.842
2017-10-06 20:00:00,41,0.833,3.325,-0.065,0.616,-1.046
2017-10-06 20:10:00,41,0.87,3.254,-0.069,0.651,-1.052
2017-10-06 20:20:00,41,0.902,3.358,-0.012,0.617,-0.948
2017-10-06 20:30:00,41,0.808,3.102,0.005,0.688,-0.912
2017-10-06 20:40:00,41,0.877,3.278,-0.011,0.746,-0.983
2017-10-06 20:50:00,41,0.88,2.919,0.202,0.907,-0.746
2017-10-06 21:00:00,41,0.861,3.255,0.052,0.857,-1.087
2017-10-06 21:10:00,41,0.918,3.329,-0.084,0.8,-1.124
2017-10-06 21:20:00,41,0.905,3.154,0.086,0.677,-0.853
2017-10-06 21:30:00,41,0.85,3.02,0.171,0.788,-0.797
2017-10-06 21:40:00,41,0.937,3.39,-0.032,0.869,-1.118
2017-10-06 21:50:00,41,0.894,3.52,-0.107,0.676,-1.3
2017-10-06 22:00:00,41,0.889,3.363,-0.02,0.688,-1.042
2017-10-06 22:10:00,41,0.941,3.312,0.074,0.87,-1.006
2017-10-06 22:20:00,41,0.869,3.365,-0.103,0.705,-1.184
2017-10-06 22:30:00,41,0.956,3.364,0.088,0.876,-0.971
2017-10-06 22:40:00,41,0.969,3.437,0.197,1.002,-0.973
2017-10-06 22:50:00,41,0.8,3.121,0.076,0.809,-0.977
2017-10-06 23:00:00,41,0.856,3.019,0.028,0.748,-0.847
2017-10-06 23:10:00,41,0.936,3.359,-0.02,0.771,-1.024
2017-10-06 23:20:00,41,0.957,3.433,-0.061,0.748,-1.016
2017-10-06 23:30:00,41,0.932,3.335,-0.055,0.763,-1.012
2017-10-06 23:40:00,41,0.961,3.487,-0.084,0.738,-1.102
2017-10-06 23:50:00,41,0.958,3.396,-0.04,0.691,-1.086
2017-10-07 00:00:00,41,0.884,3.455,0.015,0.835,-1.071
2017-10-07 00:10:00,41,0.912,3.377,-0.043,0.829,-1.045
2017-10-07 00:20:00,41,0.907,3.235,0.061,0.878,-1.046
2017-10-07 00:30:00,41,0.895,3.446,-0.079,0.731,-1.207
2017-10-07 00:40:00,41,0.932,3.332,0.049,0.894,-1.043
2017-10-07 00:50:00,41,0.983,3.67,0.031,0.908,-1.044
2017-10-07 01:00:00,41,0.91,3.227,-0.043,0.716,-1.025
2017-10-07 01:10:00,41,0.902,3.213,-0.026,0.858,-0.97
2017-10-07 01:20:00,41,0.882,3.269,0.105,0.898,-1.059
2017-10-07 01:30:00,41,0.986,3.4,0.084,0.917,-1.079
2017-10-07 01:40:00,41,0.934,3.38,0.108,0.981,-1.072
2017-10-07 01:50:00,41,0.942,3.178,0.132,1.041,-1.007
2017-10-07 02:00:00,41,0.882,3.187,0.207,1.012,-0.865
2017-10-07 02:10:00,41,0.992,3.331,-0.072,0.812,-1.032
2017-10-07 02:20:00,41,0.877,3.116,0.216,1.085,-0.903
2017-10-07 02:30:00,41,1.004,3.384,0.106,1.033,-1.007
2017-10-07 02:40:00,41,0.869,3.303,-0.01,0.896,-1.077
2017-10-07 02:50:00,41,0.957,3.401,0.102,1.007,-1.049
2017-10-07 03:00:00,41,0.998,3.412,0.002,0.882,-1.128
2017-10-07 03:10:00,41,0.964,3.343,0.083,0.907,-0.948
2017-10-07 03:20:00,41,0.913,3.174,0.089,0.958,-0.887
2017-10-07 03:30:00,41,0.969,3.376,-0.051,0.698,-0.928
2017-10-07 03:40:00,41,0.848,3.11,0.188,0.919,-0.837
2017-10-07 03:50:00,41,0.91,3.152,0.179,0.908,-0.819
2017-10-07 04:00:00,41,0.915,3.378,-0.098,0.737,-1.139
2017-10-07 04:10:00,41,0.888,3.339,0.121,0.96,-1.026
2017-10-07 04:20:00,41,0.914,3.461,-0.056,0.873,-1.17
2017-10-07 04:30:00,41,0.938,3.237,0.077,0.885,-1.042
2017-10-07 04:40:00,41,0.875,3.382,0.035,0.951,-1.072
2017-10-07 04:50:00,41,1.0,3.32,-0.064,0.892,-1.239
2017-10-07 05:00:00,41,0.859,3.401,0.025,0.985,-1.065
2017-10-07 05:10:00,41,0.897,3.305,0.169,1.053,-0.95
2017-10-07 05:20:00,41,0.93,3.077,0.301,1.191,-0.843
2017-10-07 05:30:00,41,0.994,3.438,-0.018,0.947,-1.138
2017-10-07 05:40:00,41,0.899,3.061,0.197,0.993,-0.887
2017-10-07 05:50:00,41,0.96,3.513,0.084,1.001,-1.084
2017-10-07 06:00:00,41,1.003,3.449,0.111,1.083,-1.113
2017-10-07 06:10:00,41,0.977,3.366,0.085,0.998,-1.079
2017-10-07 06:20:00,41,0.914,3.24,0.152,1.087,-1.011
2017-10-07 06:30:00,41,0.99,3.418,0.103,1.007,-0.938
2017-10-07 06:40:00,41,0.994,3.393,0.036,0.885,-0.975
2017-10-07 06:50:00,41,0.991,3.396,0.096,0.941,-1.002
2017-10-07 07:00:00,41,1.055,3.692,-0.132,0.692,-1.246
2017-10-07 07:10:00,41,1.103,3.379,-0.042,0.802,-1.045
2017-10-07 07:20:00,41,1.081,3.437,-0.057,0.654,-0.966
2017-10-07 07:30:00,41,1.104,3.693,-0.263,0.516,-1.251
2017-10-07 07:40:00,41,1.061,3.37,0.032,0.728,-0.965
2017-10-07 07:50:00,41,1.092,3.241,-0.022,0.567,-0.891
2017-10-07 08:00:00,41,1.006,3.32,0.069,0.629,-0.877
2017-10-07 08:10:00,41,1.199,3.615,-0.261,0.411,-1.104
2017-10-07 08:20:00,41,1.166,3.66,-0.215,0.363,-1.124
2017-10-07 08:30:00,41,1.021,3.388,-0.126,0.308,-0.969
2017-10-07 08:40:00,41,0.965,3.267,-0.19,0.344,-1.01
2017-10-07 08:50:00,41,1.046,3.455,-0.266,0.284,-1.01
2017-10-07 09:00:00,41,1.003,3.455,-0.284,0.222,-1.057
2017-10-07 09:10:00,41,0.909,3.225,-0.173,0.216,-0.83
2017-10-07 09:20:00,41,1.021,3.656,-0.512,-0.001,-1.1
2017-10-07 09:30:00,41,0.97,3.632,-0.386,0.032,-1.068
2017-10-07 09:40:00,41,0.872,3.125,-0.111,0.132,-0.781
2017-10-07 09:50:00,41,0.985,3.366,-0.337,-0.043,-0.91
2017-10-07 10:00:00,41,1.034,3.609,-0.516,-0.278,-1.064
2017-10-07 10:10:00,41,0.926,3.178,-0.433,-0.396,-0.853
2017-10-07 10:20:00,41,0.882,3.181,-0.441,-0.469,-0.963
2017-10-07 10:30:00,41,0.799,3.247,-0.495,-0.608,-0.915
2017-10-07 10:40:00,41,0.844,3.377,-0.595,-0.508,-1.129
2017-10-07 10:50:00,41,0.75,2.921,-0.361,-0.361,-0.921
2017-10-07 11:00:00,41,0.773,3.353,-0.453,-0.436,-1.092
2017-10-07 11:10:00,41,0.805,3.075,-0.362,-0.386,-0.853
2017-10-07 11:20:00,41,0.886,3.272,-0.447,-0.413,-0.881
2017-10-07 11:30:00,41,0.957,3.21,-0.46,-0.476,-0.91
2017-10-07 11:40:00,41,0.902,3.313,-0.447,-0.422,-0.907
2017-10-07 11:50:00,41,0.793,3.005,-0.516,-0.586,-0.911
2017-10-07 12:00:00,41,0.894,3.702,-0.537,-0.597,-1.007
2017-10-07 12:10:00,41,0.827,3.134,-0.6,-0.838,-0.881
2017-10-07 12:20:00,41,0.784,3.207,-0.72,-1.023,-0.928
2017-10-07 12:30:00,41,0.827,3.082,-0.55,-0.83,-0.819
2017-10-07 12:40:00,41,0.792,3.225,-0.729,-1.022,-0.958
2017-10-07 12:50:00,41,0.693,2.821,-0.641,-0.971,-0.839
2017-10-07 13:00:00,41,0.666,3.008,-0.619,-0.929,-0.929
2017-10-07 13:10:00,41,0.728,2.912,-0.584,-0.933,-0.84
2017-10-07 13:20:00,41,0.776,3.242,-0.709,-1.041,-0.959
2017-10-07 13:30:00,41,0.337,3.046,-0.735,-1.347,-1.335
2017-10-07 13:40:00,41,0.154,2.978,-0.513,-1.28,-1.28
2017-10-07 13:50:00,41,0.312,3.238,-0.758,-1.38,-1.434
2017-10-07 14:00:00,41,0.266,2.878,-0.543,-1.318,-1.142
2017-10-07 14:10:00,41,0.235,3.18,-0.517,-1.241,-1.238
2017-10-07 14:20:00,41,0.23,3.31,-0.644,-1.465,-1.275
2017-10-07 14:30:00,41,0.263,3.284,-0.874,-1.623,-1.464
2017-10-07 14:40:00,41,0.309,3.16,-0.721,-1.501,-1.233
2017-10-07 14:50:00,41,0.342,3.299,-0.648,-1.484,-1.239
2017-10-07 15:00:00,41,0.34,3.479,-0.75,-1.46,-1.405
2017-10-07 15:10:00,41,0.284,3.188,-0.659,-1.383,-1.318
2017-10-07 15:20:00,41,0.268,3.42,-0.857,-1.466,-1.626
2017-10-07 15:30:00,41,0.259,3.181,-0.721,-1.253,-1.524
2017-10-07 15:40:00,41,0.289,3.311,-0.596,-1.022,-1.687
2017-10-07 15:50:00,41,0.243,3.21,-0.6,-0.945,-1.625
2017-10-07 16:00:00,41,0.232,3.225,-0.406,-0.696,-1.552
2017-10-07 16:10:00,41,0.341,3.359,-0.531,-0.739,-1.668
2017-10-07 16:20:00,41,0.272,3.12,-0.405,-0.638,-1.559
2017-10-07 16:30:00,41,0.299,3.219,-0.446,-0.613,-1.585
2017-10-07 16:40:00,41,0.277,3.198,-0.346,-0.408,-1.567
2017-10-07 16:50:00,41,0.267,3.455,-0.461,-0.497,-1.78
2017-10-07 17:00:00,41,0.259,3.206,-0.393,-0.367,-1.72
2017-10-07 17:10:00,41,0.205,3.165,-0.128,-0.098,-1.503
2017-10-07 17:20:00,41,0.321,3.519,-0.355,-0.182,-1.754
2017-10-07 17:30:00,41,0.204,3.193,-0.162,-0.012,-1.654
2017-10-07 17:40:00,41,0.31,3.398,-0.391,-0.069,-1.836
2017-10-07 17:50:00,41,0.251,3.201,-0.228,0.156,-1.738
2017-10-07 18:00:00,41,0.26,3.021,-0.075,0.384,-1.618
2017-10-07 18:10:00,41,0.313,3.315,-0.094,0.388,-1.717
2017-10-07 18:20:00,41,0.405,3.386,-0.135,0.502,-1.895
2017-10-07 18:30:00,41,0.343,3.236,0.024,0.609,-1.706
2017-10-07 18:40:00,41,0.273,3.239,0.044,0.56,-1.698
2017-10-07 18:50:00,41,0.421,3.543,-0.117,0.561,-1.947
2017-10-07 19:00:00,41,0.401,3.422,-0.052,0.643,-1.726
2017-10-07 19:10:00,41,0.302,3.138,0.055,0.725,-1.643
2017-10-07 19:20:00,41,0.328,3.406,-0.252,0.453,-1.988
2017-10-07 19:30:00,41,0.317,3.288,0.011,0.632,-1.737
2017-10-07 19:40:00,41,0.401,3.536,-0.297,0.333,-1.902
2017-10-07 19:50:00,41,0.336,3.524,-0.238,0.466,-1.951
2017-10-07 20:00:00,41,0.256,3.21,0.207,0.844,-1.622
2017-10-07 20:10:00,41,0.431,3.396,-0.037,0.791,-1.81
2017-10-07 20:20:00,41,0.364,3.754,-0.148,0.696,-2.087
2017-10-07 20:30:00,41,0.364,3.375,0.183,0.903,-1.723
2017-10-07 20:40:00,41,0.378,3.412,-0.149,0.649,-1.88
2017-10-07 20:50:00,41,0.432,3.478,-0.022,0.828,-1.878
2017-10-07 21:00:00,41,0.425,3.463,-0.083,0.825,-1.847
2017-10-07 21:10:00,41,0.474,3.566,0.063,0.949,-1.847
2017-10-07 21:20:00,41,0.344,3.341,-0.419,0.429,-2.015
2017-10-07 21:30:00,41,0.488,3.553,-0.053,0.86,-1.943
2017-10-07 21:40:00,41,0.374,3.393,-0.009,0.844,-1.854
2017-10-07 21:50:00,41,0.434,3.276,0.023,0.927,-1.706
2017-10-07 22:00:00,41,0.509,3.652,-0.006,0.897,-1.962
2017-10-07 22:10:00,41,0.375,3.357,0.105,0.936,-1.808
2017-10-07 22:20:00,41,0.397,3.254,0.252,0.933,-1.668
2017-10-07 22:30:00,41,0.446,3.491,-0.081,0.717,-1.912
2017-10-07 22:40:00,41,0.449,3.514,0.092,0.964,-1.846
2017-10-07 22:50:00,41,0.427,3.507,-0.077,0.823,-1.936
2017-10-07 23:00:00,41,0.48,3.714,-0.088,0.867,-1.937
2017-10-07 23:10:00,41,0.39,3.198,0.325,1.187,-1.578
2017-10-07 23:20:00,41,0.442,3.478,0.041,0.999,-1.938
2017-10-07 23:30:00,41,0.496,3.504,0.143,1.067,-1.808
2017-10-07 23:40:00,41,0.487,3.567,0.151,1.078,-1.869
2017-10-07 23:50:00,41,0.435,3.4,0.033,0.93,-1.878
2017-10-08 00:00:00,41,0.491,3.408,0.166,1.13,-1.778
2017-10-08 00:10:00,41,0.536,3.555,0.082,1.094,-1.878
2017-10-08 00:20:00,41,0.419,3.411,0.219,1.155,-1.796
2017-10-08 00:30:00,41,0.45,3.634,0.041,1.004,-2.004
2017-10-08 00:40:00,41,0.515,3.586,0.256,1.303,-1.895
2017-10-08 00:50:00,41,0.438,3.364,0.087,1.127,-1.846
2017-10-08 01:00:00,41,0.532,3.58,0.085,1.135,-1.987
2017-10-08 01:10:00,41,0.567,3.567,0.083,1.213,-1.982
2017-10-08 01:20:00,41,0.369,3.337,0.255,1.227,-1.766
2017-10-08 01:30:00,41,0.528,3.67,0.091,1.199,-1.981
2017-10-08 01:40:00,41,0.565,3.632,0.053,1.191,-2.06
2017-10-08 01:50:00,41,0.464,3.272,0.324,1.34,-1.758
2017-10-08 02:00:00,41,0.514,3.633,0.145,1.203,-1.898
2017-10-08 02:10:00,41,0.466,3.977,0.06,1.082,-2.091
2017-10-08 02:20:00,41,0.478,3.469,0.251,1.249,-1.809
2017-10-08 02:30:00,41,0.537,3.643,0.155,1.22,-1.869
2017-10-08 02:40:00,41,0.521,3.376,0.206,1.341,-1.798
2017-10-08 02:50:00,41,0.446,3.082,0.371,1.322,-1.59
2017-10-08 03:00:00,41,0.477,3.479,0.426,1.416,-1.66
2017-10-08 03:10:00,41,0.549,3.688,0.169,1.152,-1.823
2017-10-08 03:20:00,41,0.444,3.322,0.305,1.222,-1.604
2017-10-08 03:30:00,41,0.573,3.574,0.131,1.116,-1.856
2017-10-08 03:40:00,41,0.486,3.536,0.094,1.133,-1.939
2017-10-08 03:50:00,41,0.436,3.422,0.118,1.211,-1.813
2017-10-08 04:00:00,41,0.504,3.518,0.059,1.142,-1.916
